profile_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
17,1.36282848103353,1.72277471821513,0.708807046823767,1.85909337978625,1.24935522242306,1.91311396584322,0.697775253558326,0.970381839647044,1.99093172344404,1.96365963712466,1.22199395480141,1.32932580472843,1.33739063160949
18,1.21047930208147,0.767517289549723,0.640403919745937,1.40971623058388,1.13131850709229,1.58443506202472,0.690710749445193,1.01954381425996,1.01353703899188,1.92376063897146,1.09155770393212,0.825390489229273,0.735087151392238
19,1.40564915520941,1.88970974455683,0.510647624842776,0.562051135664791,1.56930977600335,1.86059615990364,0.534903945620171,1.40870481695019,1.37321293079188,1.68975290516243,1.52177968616509,1.22695171199192,1.99441345040585
20,0.712134819478709,1.4032509361465,1.90768620751122,0.865535146740879,1.29947890400803,1.71145557081902,1.68506858406087,0.96085974716717,1.96661761185677,0.719323084813462,1.0993126001944,1.36257932989289,1.49574482812444
21,1.69093516342162,0.62730078007783,1.23367549449834,1.6726290997986,0.886306511428216,0.610466915531022,0.578699870567006,1.61168487330508,0.693031344151426,0.916042071960867,1.60238545735378,0.633889885593189,0.820112133599391
22,0.513538016703933,1.44395585926167,0.65904548603995,1.19380380044558,0.950862123336786,1.09094408900928,1.88589220602793,1.91043171369824,1.23876996139665,1.18524259601,0.793034217316848,1.37598010944659,1.0851214491687
23,0.592617525264955,0.976364251163074,0.888000072129496,1.68288470881571,0.809128967421601,0.543837221040957,1.86598834434875,0.864790634733932,1.16292691738796,0.747747974451667,1.75008655736628,1.48946130051542,1.77616779882437
24,1.34990391090665,1.65402589212708,1.05180602685703,1.76700848968313,1.5793492661946,0.518774807280806,1.92862618980128,1.54730595391446,1.6432852210638,1.3986725062,1.14876411413033,0.736142736624408,0.874240128397269
25,0.848497179257054,1.18322244350283,1.12549795366416,1.16153961759191,1.51350363542577,1.06260239358286,1.74364531121376,0.55481566483013,0.95593089705789,1.87701734934611,0.632806694880545,1.96947496976966,0.658868958974336
26,1.2858122697391,1.43865064089234,1.48096442109893,0.620950575017293,1.54884342022403,0.50299173531734,0.516405815860961,0.758236800124999,1.77442957023982,1.12260162407556,0.642753871749052,1.16830282292106,1.14804011854809
27,1.55381975194402,1.1304510147573,1.43893000157308,1.99126972930994,1.20958808456717,1.32909031748499,1.01404596535115,1.196886330512,1.87551629905741,1.02463814050971,1.39609315924456,1.39222962802563,0.661514437190296
28,0.780162763731054,1.3341733762128,1.84157960848178,1.28864244197567,1.0787738638745,1.85039519655856,0.501418582773467,0.661422604961703,0.800807532890449,1.1141816894085,1.78633840474986,1.59262857711872,1.10564128349832
29,1.33537882421998,1.72709280881668,0.503717460544045,0.836397119338856,0.944793797898351,1.12915929306153,1.81232945484494,1.94130843189221,0.966533255843886,1.66212548144871,1.13111303924819,1.41204709887489,0.983301110222577
30,1.84916907208247,0.939753860820694,0.822231169498139,1.35939478019116,1.25306621338478,1.31502890871002,1.0710570352225,0.646257234340829,1.91387878426107,1.4096393440383,1.66183668270033,1.79714265391432,1.86964240105205
31,1.4790040725873,0.790080852288225,0.532199109512014,1.47613048887646,0.961386529304929,1.58997545662945,1.00915928514109,1.27249476015956,0.663315651467574,1.31737199341899,0.777285334649487,1.58075349805443,1.25613940450842
32,0.536723044315462,0.661154954713572,0.54241207034297,1.33409957364681,1.59301047083971,0.586844298163784,0.808354248475349,1.75387013984178,1.71593562386728,0.801006381041035,1.30915890414538,1.86692728760859,1.02974860395876
33,1.73547007809838,1.5751897026596,1.98170968456278,1.9947036383296,0.99246498538229,0.748141859135225,1.20286777893563,1.82137487946744,1.87239567138255,1.20258398855052,1.55744761639354,1.74504666865475,1.73926760882653
34,1.19570053131706,1.73057517138171,0.535674854390122,1.20928974685233,1.31589065109259,0.512012710499965,0.710340542504287,1.90905106482268,0.902769734017418,0.549273282504693,1.24799946461451,1.00011487343914,1.94411803685154
35,1.61740745272658,1.5134579874413,0.936600528452692,1.74936859991311,0.606872672079671,1.66768010272885,1.88758273359385,0.764567384940255,1.96988130765538,1.40496912383032,0.851895138126036,0.776143854946188,0.541734011001808
36,1.47625810863269,1.82376137759542,1.61132072599558,1.72737685111415,1.34021157758391,1.7305677762187,0.90323343902426,1.81042229962917,1.79867933144585,0.748207045134075,0.615509820101153,1.82509145655521,0.976496538336227
37,0.658230475989099,1.10621803655342,0.757072455597616,0.859504235030501,1.90499147253479,0.767268387128473,1.07061034920342,1.87198460161425,0.632543448502156,0.882137918598388,1.38142147072418,1.14053809476651,0.546637967274014
38,1.65991245801091,1.98752241425212,1.24985771946492,1.95672589349822,1.3300508160674,0.808823522026569,1.25516910845926,0.656264891890861,1.93034845557236,1.84810273938715,1.56165534067137,0.853704902221506,1.4266654403264
39,0.801105017780827,0.620649153725641,1.59667958438427,1.26965315122793,0.572789009855233,1.28508332185713,1.51353758332867,0.55781315203701,0.834550007322726,1.86527898834605,1.19991357963851,0.897922672892317,0.778771582711175
40,0.766277311559641,0.874547486103746,1.31513391067451,0.645820508701139,1.85451919278778,1.91252597835484,1.01493265709327,0.672442388455258,1.71765892399072,1.0756381428664,1.47573532211045,1.70328412518272,1.92153872694729
41,0.966763431317545,1.91635913165888,1.77646756061293,1.75815039877732,1.38740337914228,1.91172774168579,1.86304718244307,0.504050022332378,0.851455947300374,1.6296114480398,1.4046775225486,1.56027704851008,1.31501443115984
42,1.77497975500385,0.905262852096716,1.05548518532326,0.926079436440142,0.948681563410366,0.825073290122597,1.24020850697664,1.28236203127429,1.29680072180203,0.572765763909189,1.93645924125723,1.79051338078207,0.562231705859511
43,1.06582333522233,1.69518860633822,1.72120390747148,0.740186377372524,1.14514825453092,0.616079451958099,1.69630535651847,0.75414832146013,1.45220879712294,0.562684557264946,1.70194770881615,1.53735919998693,1.32682493974234
44,0.707148018177371,1.05441041166691,1.83008850478581,1.95951539445865,0.597879258894693,0.850295185965269,1.85993296015399,1.67067254811372,1.63720264216954,0.827279735818538,1.56991694262756,1.02417031058297,0.723273131347479
45,1.38924215917147,1.78800427437612,0.602946989409212,1.87246409656029,0.767966419851748,1.03759663541872,1.80387462851204,1.75970820424274,0.856473531572127,1.84308483213052,1.33161639273567,1.98245715653024,1.32645659935021
46,1.6184236936,1.32999706525474,1.86592217615589,1.81703156830548,0.617122538799165,0.592838110635713,1.02683537410191,0.583519444479323,0.704788519444539,0.566798199464797,0.76603655403392,0.693728920579014,0.843539472715046
47,1.13625480075574,1.65042800092843,1.02109533254901,0.663879883120851,1.04321814820938,1.16679135554734,1.15138783465257,1.22619485266797,1.34799366515085,1.53600591584733,1.12088328091602,1.41793021671905,1.36376852822457
48,1.48491800244134,0.895776776950306,1.93256282941765,1.72297151775907,0.985922875055268,1.66417802480141,1.13429517688191,1.74358213797602,0.51647518523468,1.6241448658509,0.704845042133742,0.781607404436902,1.14556413301022
49,1.20024368385172,1.28368285507492,1.46100266831623,1.67998104573715,1.3288799082287,0.835280547756876,1.93742637861686,1.39796959487084,0.891128445733999,1.7003539672108,1.51675173160785,1.41731945711606,1.8163750650396
50,1.5799008728802,1.10005355709921,1.34702525792546,0.928599137926753,1.08747572223593,1.80283929769224,1.12315027918768,1.9077025303434,0.698214787213631,0.623722006171883,1.11809722309396,1.99390133895832,0.76615553127587
51,0.769469893381291,1.45556808667085,0.681646557400678,1.31218415919222,0.502609062201112,0.708195568484179,0.565836380365682,1.55086868263777,1.38700433490023,1.48291881882248,0.663216849985953,1.54911911043793,1.62641568433482
52,0.854018607020402,1.10922459472565,1.3419557398608,0.513280679773705,1.49386948594069,1.62781235196846,0.834335032775311,1.49296732568262,1.51960423588807,1.65886960623528,1.43174549508071,1.51490845436879,1.6630238526097
53,0.894927585903591,1.92049283747261,1.4484599358244,0.80134534058602,1.76138003800777,1.37649657278716,1.69826037527666,1.13618875297677,1.91939182552923,0.531782352748979,1.36802651949829,1.61896404685896,1.16467470626011
54,1.3765435007455,1.90966566523232,1.35555853187662,1.10867646571948,0.721039897489652,0.939124101913665,0.769800129742666,1.3971351180672,0.529269059761542,1.64785904517171,1.84091491018845,1.36868688765561,1.09668739903625
55,1.96536917432197,1.1471382773332,1.8798544264617,1.17497878308164,1.25085546816378,0.76475475504634,0.566081497597009,1.66950131324205,1.65781237704855,0.902489449352855,0.829605965210503,0.654421278943253,1.256640821168
56,1.8572842470278,1.3427975711193,1.4378057350485,1.75331948218023,1.2440888552378,1.73772476893848,1.77961898681206,1.10488376382159,0.880106572211673,1.6360498283975,0.764603732403006,1.38541387257215,1.48353083478831
57,1.14216131344251,0.791167189824018,0.740013680738417,1.86734265131302,0.501997802957154,0.672631574348532,1.74941461369365,1.28324869112255,1.14497069304743,1.01837472221447,1.34214091782917,1.39509075874714,1.40730449648421
58,1.19552833343742,1.45988552451215,0.960820962232512,0.842238142989287,1.85607750507034,1.1854935201491,0.621465182770493,0.545797427238978,1.40566749432211,1.66538332564966,0.849553851884349,1.89329752777343,1.84770493697527
59,1.81096332179717,1.06663087066293,1.17438504054358,1.37501267054488,1.89006430615171,0.610041312703903,1.23339900036629,1.79740595522085,0.640615182118571,0.55281941379051,1.52245765305982,1.48918786692782,1.05670905771939
60,0.912994947303287,0.505957071250641,0.880462067835232,1.87035545806987,1.31553244661156,1.73882925383764,1.03300032069813,0.700887843653539,1.03826104145979,0.602876088586524,1.20727241323619,1.44006621718566,0.7078485811299
61,1.4638697690949,1.12304188204336,1.63069222208914,1.4914422191924,1.24703110126161,1.15640560040707,1.54974001826585,1.67916411184113,0.869176525606934,1.69829899903473,0.680197564026736,1.38740929012729,1.83581594555897
62,0.954023304354916,1.74044263951716,0.517550639308207,1.51404875933166,1.2726986073583,0.521098952694333,1.48236799395016,1.98845419361671,0.638744804749088,1.03801920461904,1.00731633494359,0.852029832534123,1.85035443260173
63,1.92842495725355,1.90148107548151,0.639518309886893,1.60577671985196,1.67923989935879,1.06341229407555,0.918056056751669,1.80986808977337,0.999900986271304,1.65328219122357,1.96419119640046,1.85898999336876,1.95899369437582
64,0.822549313739924,0.626017219179865,0.98096350981231,0.5529049198411,1.21100579917608,1.94023430515394,0.502677041303036,0.742464834763676,0.694589680131079,1.06414267120784,1.29502416669047,0.891877505706416,1.57249697104942
65,0.683528425601103,1.34820862173466,1.45969283687544,0.769344662376873,1.27238001215387,1.26975234522555,1.18466546691854,0.751688440450394,1.95578601081036,1.79169652131681,1.76083579616132,1.99654554610145,0.979529256800587
66,0.89794381919636,0.946312918930687,1.21586935826435,1.27165345743884,1.37269125687551,1.13603314740717,1.90773857765461,0.500518108782363,0.6063256950076,1.88028438582223,0.581937598638928,0.86702873753644,0.962074906770372
67,1.78867326333157,0.63518175188036,1.19310625599701,0.535960036366502,1.2214249739804,1.49742414856786,0.961231186326902,1.49645958898247,1.33900572890508,0.678676258537724,1.62391729712433,0.591383562639522,1.56593866064512
68,0.884821088596203,1.72957302260542,1.59479658002975,1.61505854397468,0.52876935730478,1.84258377281611,1.13509982331061,0.807428733969199,1.52127837815702,1.13609287833921,1.63281304692685,0.923320258435751,1.34142734161558
69,0.562707010971553,1.42660209133266,0.875449585686955,1.27757851104619,1.98372193845011,0.726939845360611,0.711998883390431,1.46340658690441,1.8325561176309,0.868925729941113,1.25046594765744,0.708909098351956,0.808542790529298
70,1.34285395222097,1.32705459109877,1.73635005944905,0.734098997226638,1.20207114886535,1.19480287583939,1.35537071695242,0.934837037804333,1.8808938096084,0.558829796101545,1.99813619456067,1.87850158600036,1.82719089163903
71,1.66533461745332,0.700023844064769,1.98480610713731,1.7336190970059,0.754626881872162,0.623103490354749,1.60085461304271,1.58573703967686,0.867288350822687,1.85413441143037,0.656983736272915,1.67158414141524,1.30000475611263
72,1.91356291425142,0.991112732106729,1.0420783109564,1.67304907618283,1.82053185147035,1.19523876315736,1.08572422110482,1.17794969585171,1.70186900684653,1.45846813582177,0.982343888333674,1.81467637134121,1.06268684234228
73,0.785814672587723,1.33805906654792,0.772004764197632,0.681009523769664,1.5420269380607,0.669591017049053,1.33338944791997,1.42869908421649,1.22700213577301,0.816087997754528,0.703697266115356,0.82419573644926,0.868094196789491
74,0.602897702508201,0.868855937748226,0.743731739095992,0.671874257575747,1.22970374308186,1.44185085261984,0.516250504920927,1.92029837011896,1.33103413921657,1.39799980932168,1.7969268602888,1.42159706825174,1.91773859784069
75,1.48201057425531,1.48361683768863,0.947143154854042,1.10351531188727,1.80080603669629,1.56984667207235,0.546534308636651,0.704278264942652,0.612582029865107,1.62218298296915,1.37437288440645,1.49520458008189,1.67168576372875
76,1.87865308993931,1.25889957127533,1.51561829729784,1.90054339411449,0.90810880149379,0.72991315158169,0.818491875360225,1.10175462149647,1.76258614259005,1.58681190029664,1.025022946557,1.9343758392853,0.758900912549192
77,1.41983435983787,1.59545645314683,1.20241338254159,1.74670367346501,1.95330763079528,0.572069768229723,0.745525724407337,1.20169773555191,1.19508537006873,1.824694510745,1.25187314436359,1.54495197822746,0.608890246623945
78,0.541628420029173,1.97379695447646,1.33403589947766,1.19934268598442,1.13407947304221,1.0972872147561,1.80222761363014,1.4066796035269,1.19237842548224,0.764483488164929,1.28963205497898,0.870372154756414,1.78431694816221
79,1.97620157367804,0.919055870796097,0.942095444976058,0.93874906033851,1.25061201046796,0.564176966905264,1.21021661934583,0.874041114486153,1.36987179590389,0.802630393265212,0.589779465164435,1.85487286460985,1.07662691514547
80,0.606128968208379,1.02047793491868,0.548802434291069,1.9646008865752,0.867202026540359,1.22757503303045,1.94583491493847,0.906409283523413,1.90459811080247,1.62341194131465,1.98092327500054,1.51836051960243,1.11287914041493
81,1.45753225447529,1.87554463309828,1.63601233457098,1.98884473720351,0.516552469204943,0.883385917547307,1.17627683105664,1.57227099474375,1.45357363056347,0.891198035743507,0.739143073378487,1.5177714229635,1.78066699196973
82,1.96444444783119,1.36975617821685,1.8740229205124,1.55626920081358,1.58902096235418,1.97974412916529,1.88749498729032,1.1710392566474,1.54169743890061,1.86304516018262,0.960972040291575,0.985326063621855,1.99522032081527
83,1.34491994189995,0.893974638272627,1.67728550054392,1.01138229634666,0.580070904685459,1.83800407642034,1.91440849766525,0.830294318722642,1.59236453810547,1.687046868497,0.81718586222242,1.70217975470863,1.75861373659522
84,0.986227528528386,1.81385083391298,1.34535794537944,0.528355148550658,1.7990352244622,1.69611079757794,1.55464481218267,1.9101333313217,1.05155164839339,1.1789431027367,1.56574876285589,1.7750796921538,1.1253375551894
85,1.23246714916949,1.23490323171708,0.932214843155311,1.44329708998911,1.21914108320272,1.27279166210913,1.70385775956111,1.74614232597555,0.914254692060539,0.949952587391985,1.3570346425732,1.9874188237109,0.807086507077664
86,0.728461435853741,0.64497864091961,0.727618262592592,1.11490170747585,0.86497171847106,1.43200973304092,0.732074967295249,0.93149793024202,0.605104754110024,1.96570753701192,0.825905416753621,0.549745391515956,1.05018879344187
87,1.55686032405505,1.88981960109593,1.04845330956886,1.18031763369776,1.47768071105536,1.26228907001943,0.713204959099452,1.77788121077056,0.903380531354949,0.827149893986979,1.48850876839844,1.00755909956635,1.31215411801986
88,1.57200562143925,1.13152648971671,1.30159260303448,1.87315753144361,1.51361319173198,1.28139180324547,1.6762175100118,0.68743368515412,1.83212975897771,1.57382570703613,0.911412870388526,1.48731892268749,0.971332242426268
89,1.44675492205162,0.939322028821556,1.38533585799882,0.671371569478383,1.99254758566136,1.46626925693651,0.699740489981598,1.23000622785349,1.35396663799266,0.761553112533539,1.89237833656672,1.49112037532659,1.14166619520961
90,1.7897561113097,0.865802019347633,0.504764161620749,1.07825021447948,0.901846230098958,0.750776370478857,1.27933931622443,1.17997651321454,1.65233973749667,1.88768451887893,1.59372182194622,1.60073849587005,0.816971978612809
91,0.801884904783932,1.74225977399143,1.39317447431082,1.00702274907367,1.18270129699229,1.70440835444931,1.39953437302509,1.07424559751332,0.693553392406925,1.10350975615875,0.791946725522496,1.89218570583167,1.89598352177141
92,1.94538151724911,1.33063318572142,0.891118642464097,1.6709842548843,0.710034780835762,0.870371736780187,1.90280303557149,1.07374207759363,1.30016003076261,1.15917960686306,1.96590414881677,1.64202022783113,0.559228683436808
93,1.07977279880607,1.8351779406353,1.37106131103477,1.25248730439092,0.755226875443884,0.948677872732282,0.545834847358013,1.67752003235795,1.29875531460273,1.50690470135644,1.11292870679846,0.844005367558425,0.688806323383917
94,0.719918224274076,1.53985067983007,0.561064011499365,1.46643982537927,1.44634747541152,1.54583680240572,0.697489488630249,0.911490301115943,1.08694521853401,0.801865708371706,1.26982975381632,0.882643827143599,0.542626082124328
95,1.01959273396304,1.19826168393487,1.95568388810622,1.62142041282023,1.17393409314564,1.55380699974571,0.89152248270701,1.9430358824693,0.551676748299976,1.68262787426708,0.54562132523417,1.07278669374876,1.60791542633389
96,0.65906428668244,0.876720585252338,1.01695788552443,1.41815631891099,1.48397193194985,1.09804519305834,0.712695753952659,1.71461923608545,1.24442405073784,0.856661464139326,1.48328167233615,0.815219929143661,1.45393900127557
97,1.82622129615434,0.540146304937738,1.89600297574342,1.56482302740853,1.06672522123154,1.98238608302454,0.758694244643042,0.943002222577617,1.05692710936824,1.16767736998138,1.25391502296607,0.827928634720561,0.585966201186845
98,1.65067589972859,1.37904596443584,1.04279742411614,1.9299754322247,1.44849265329866,1.41833205805241,1.0390148859695,1.82933118150556,0.568008082387522,1.49742596426332,1.69444285183962,1.54652328672177,1.8872132281176
99,1.07653073309064,1.00371184580962,0.597151945312511,1.23841763269636,1.03341459121989,1.45249596456085,1.78653372678266,1.49031146137507,1.4728632326403,0.873966860029586,1.24449551872059,1.61356534964271,1.89960145975178
100,1.95334272443529,0.519602506498151,0.509166701364767,0.848489844817517,1.80457842329184,1.89858456747417,1.39870360803675,1.28511401503215,1.88908612667914,1.17412587777168,1.45554786383912,1.7503895042455,1.61489919943978
101,1.60393090229937,1.21806039051484,0.964972158078162,1.95684722461123,1.94405736005737,1.82930666340878,1.88613226661109,0.865125829949664,1.53657404359347,0.785208887768085,1.29683491444421,1.32608528901999,1.7598782698103
102,1.16831110548233,0.629343009188815,1.62930316042881,0.509268218066275,0.98761650094724,1.49318540774938,1.96974253761767,1.08980318691712,1.6915207348366,0.800879686924484,0.615034504051863,0.679572203103342,1.54559725280138
103,0.62894296678533,1.02981480729717,1.94014056659572,0.981699398867337,0.716782300951678,0.689161079817475,0.692971990303656,0.709745849787407,0.773609393980157,0.669964993955175,0.780378428154382,0.580844553124626,0.941683008391893
104,1.43795274317755,1.75253123262144,1.66814746454648,1.38131494453354,1.00161482832685,1.57900041659353,0.695385159107745,1.06400547897554,1.00882177885074,1.48678590231471,1.41365768670777,1.58590564278717,0.645106715178915
105,1.86895139794696,0.931620674928287,1.3089946764537,0.624496204219328,0.813268660380697,1.40496999552664,1.04662203362113,1.60824219535866,1.27349483271141,1.76166949886159,0.899555930937095,1.26836188720483,0.506892707384852
106,0.843025348623144,1.00067996669379,1.60101063266512,1.95523972371634,0.908579829138694,0.589767606888785,0.785105695587448,1.25362966747701,1.33476429664887,0.830518583988874,1.98903657071195,1.85116442023966,1.78540170412146
107,1.5863240701942,0.748570460938528,1.65963698430945,1.37654221104294,1.57038174454806,0.815768676888537,0.756521753997777,1.59280518598272,1.6220072200104,1.90420707673223,1.33197932383278,1.23126765890855,1.14936861029829
108,0.855817526065257,1.93311406354643,1.87016939962775,0.994878818336471,0.517187042256989,0.620113532145679,1.34985606189301,1.430098149495,1.2416055402948,0.655391211919696,1.77813678350716,0.958378307163699,1.19165352001331
109,0.829359092961477,1.37567085934341,1.81661609558523,1.80854553497958,1.47101976682907,1.02708908017771,1.31388749662243,1.39227628925581,1.99453064852566,0.958244196387267,1.82550711382581,1.56187978247682,1.39909879985784
110,1.20147373727062,1.57426142223704,0.967971390735411,1.92029109834599,1.16856383422264,0.769447298007543,1.26848459293409,0.749126073092033,1.65826292823808,1.5990146587011,0.609240659921455,1.46373738783489,0.83894073796406
111,1.64322904761627,0.878527580667655,0.744949277799284,1.78676463231627,1.52344355329919,1.23815250555384,0.742253311358654,1.03153140024005,0.537755342275419,1.93638393119798,1.03076478879405,1.28854433430488,1.39661736792973
112,1.29520487662992,1.22249976683332,1.58657170760931,0.597878189784266,1.604533097703,1.4151669628806,1.1711977709291,1.91807385846719,0.972893193885621,1.8579977141532,1.43306205389168,0.599750077224093,1.21820458586353
113,0.56072560344393,0.835093478169372,1.94804386517771,1.91285231879377,1.46759501117961,1.7118612621758,1.61881590816655,1.98509385054813,0.995980224603992,0.508056351675371,1.95809832864644,1.58011132470546,0.666713886984115
114,1.11317014644237,1.99276572574338,0.770099310354495,1.35919223359007,1.07559045305354,0.995561381084933,0.875613230699323,1.10594204320688,1.56983247963057,1.84370969831323,1.69558669646233,0.89132768099127,1.32492551351033
115,1.17961254052587,0.943110849261651,1.86232603106366,1.70206436318967,1.98304074797768,1.43630948069162,1.6869141996192,1.57180805978153,1.4631774768281,1.83710488382739,0.998487819370596,1.18291772675405,1.84057884298026
116,1.39258574767524,1.10548084012531,1.48195427690452,1.83312442869617,0.758315453501094,0.542862696452819,0.516822157304175,0.81274940719273,1.50527614857262,0.672649928622581,1.81466945093019,0.549100430467418,1.96046430091878
117,0.996672915173628,0.928569687714086,0.913387468524398,1.76832490689121,0.554806973142224,0.996578973302902,1.93906650955049,1.87871546988784,1.25658032829345,1.15717433668907,0.985624672971654,1.52957164198475,1.16911204439008
118,1.64501818391878,1.21382683346662,0.549035572399644,1.72321084578395,1.27908751405672,1.1515703861538,0.757640211472084,0.889947084716796,0.514279057740743,1.97913818931494,1.52033808383008,0.654824546348127,1.63218549519916
119,0.630336731947767,0.709912061639353,0.544514498774332,0.950366802663488,1.99233572049538,0.657889969250501,1.19054508360627,1.79124627598856,1.0957532812834,0.720023865234943,0.807702090196789,0.702560827992457,0.60413450138713
120,1.2717155156535,0.652770200617665,1.36890844131359,1.01803707392677,1.10714461108747,1.45589318676836,1.73042805358751,1.5228093727475,1.24735529033225,1.89081834522232,0.862325772438326,1.09692295700364,1.5863277645955
121,1.75654781361451,1.67960713609076,1.0174832323332,0.900566731951747,1.29119556855172,0.873533933543171,1.88240234365953,1.05555862063583,1.1934963430307,1.9496174699519,1.42884914012725,0.880696209048869,1.32061439935213
122,1.74218868366966,1.06954852485987,1.98987383024513,1.8255696362472,1.99515622576499,1.32786955978938,0.569531416126876,1.82741518991199,1.00901834572737,1.84211221329393,1.5659228455754,0.580871713507152,1.20538033704471
123,0.944888630106713,1.75061898638607,1.00595460290887,1.1135533749161,1.99907477487402,1.75638752955597,0.997182438337472,1.61782356277074,1.35795284050067,1.60492458706492,1.8124614517068,1.91462478811541,1.31450018308922
124,1.90800449983959,0.654540221216602,0.915634041448306,0.643516003471826,1.918670923011,0.758232478204909,1.77588904186702,1.5105839041503,0.942153152789495,0.506941036422586,0.9155159468571,0.50076685531567,1.78218737238359
125,1.70035718571655,1.16556728762675,1.6301100555275,0.927244335425889,0.840518996509188,0.984962812575833,1.7746395395901,1.27617065063979,0.638991091200034,0.617450365571223,1.59821283400134,0.950404160206739,1.26019822754483
126,0.549200252636258,1.11461178049404,1.1992510054219,1.88913376221771,1.37147205145286,1.50098906714899,0.503260830822778,1.10603066774701,1.98933491153516,1.47506587000599,0.852568184110151,1.77147183104734,0.678113879666556
127,0.874730613289801,1.61063375867296,1.79955813210065,1.10169876445966,1.56061650963381,1.87667780638298,1.28123175634178,0.6798736073494,0.516078362282124,0.910766502759707,0.789911505329809,0.783602769467671,1.80542942201107
128,1.92611695794394,1.35280115919835,0.918238326463633,0.84398806899322,1.80833926151823,1.53857374848762,1.04397490749646,0.839900502135744,0.957833300202759,1.62802358504368,1.99149367841963,1.07177613381797,1.40790614420076
129,1.54250754218779,0.793724517897104,0.892606200278252,1.01548038253903,0.829471549075997,0.920645221362886,1.91698028256574,0.724919504705038,1.20411528303551,1.76297673373446,1.45544395582818,0.598013305031028,1.30502562624915
130,0.701845455050472,0.830095928076074,1.78189330347691,1.18275997771444,1.06596933783127,1.5441946552653,0.796885141695336,0.719354679332467,1.11838574021952,1.37675940168731,1.57555732937107,1.69734041727762,0.990508923448425
